date,true label: w(i+1),w(i-0),w(i-1),w(i-2),w(i-3),w(i-4),w(i-5),w(i-6),w(i-7),w(i-8),w(i-9),w(i-10),w(i-11),w(i-12),w(i-13),w(i-14),w(i-15),w(i-16),w(i-17),w(i-18),w(i-19),w(i-20),w(i-21),w(i-22),w(i-23),w(i-24),w(i-25),w(i-26),w(i-27),w(i-28),w(i-29),w(i-30),w(i-31),w(i-32),w(i-33),w(i-34),w(i-35),w(i-36),w(i-37),w(i-38),w(i-39),w(i-40),w(i-41),w(i-42),w(i-43),w(i-44),w(i-45),w(i-46),w(i-47),w(i-48),w(i-49),w(i-50),w(i-51),w(i-52),w(i-53),w(i-54),w(i-55),w(i-56),w(i-57),w(i-58),w(i-59),w(i-60),w(i-61),w(i-62),w(i-63),w(i-64),w(i-65),w(i-66),w(i-67),w(i-68),w(i-69),w(i-70),w(i-71),w(i-72),w(i-73),w(i-74),w(i-75),w(i-76),w(i-77),w(i-78),w(i-79),w(i-80),w(i-81),w(i-82),w(i-83),w(i-84),w(i-85),w(i-86),w(i-87),w(i-88),w(i-89),w(i-90),w(i-91),w(i-92),w(i-93),w(i-94),w(i-95),w(i-96),w(i-97),w(i-98),w(i-99),w(i-100),w(i-101),w(i-102),w(i-103),w(i-104),w(i-105),w(i-106),w(i-107),w(i-108),w(i-109),w(i-110),w(i-111),w(i-112),w(i-113),w(i-114),w(i-115),w(i-116),w(i-117),w(i-118),w(i-119),w(i-120),w(i-121),w(i-122),w(i-123),w(i-124),w(i-125),w(i-126),w(i-127),w(i-128),w(i-129),w(i-130),w(i-131),w(i-132),w(i-133),w(i-134),w(i-135),w(i-136),w(i-137),w(i-138),w(i-139),w(i-140),w(i-141),w(i-142),w(i-143),w(i-144),w(i-145),w(i-146),w(i-147),w(i-148),w(i-149),w(i-150)
2288,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7,3,4,3,11,2,2,11,3,3,3,3,2,3,8,11,11,11,11,7,11,3,11,11,11,2,4,8,3,8,4,4,7,11,3,2,7,7
2289,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7,3,4,3,11,2,2,11,3,3,3,3,2,3,8,11,11,11,11,7,11,3,11,11,11,2,4,8,3,8,4,4,7,11,3,2,7
2290,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7,3,4,3,11,2,2,11,3,3,3,3,2,3,8,11,11,11,11,7,11,3,11,11,11,2,4,8,3,8,4,4,7,11,3,2
2291,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7,3,4,3,11,2,2,11,3,3,3,3,2,3,8,11,11,11,11,7,11,3,11,11,11,2,4,8,3,8,4,4,7,11,3
2292,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7,3,4,3,11,2,2,11,3,3,3,3,2,3,8,11,11,11,11,7,11,3,11,11,11,2,4,8,3,8,4,4,7,11
2293,2,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7,3,4,3,11,2,2,11,3,3,3,3,2,3,8,11,11,11,11,7,11,3,11,11,11,2,4,8,3,8,4,4,7
2294,11,2,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7,3,4,3,11,2,2,11,3,3,3,3,2,3,8,11,11,11,11,7,11,3,11,11,11,2,4,8,3,8,4,4
2295,7,11,2,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7,3,4,3,11,2,2,11,3,3,3,3,2,3,8,11,11,11,11,7,11,3,11,11,11,2,4,8,3,8,4
2296,11,7,11,2,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7,3,4,3,11,2,2,11,3,3,3,3,2,3,8,11,11,11,11,7,11,3,11,11,11,2,4,8,3,8
2297,2,11,7,11,2,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7,3,4,3,11,2,2,11,3,3,3,3,2,3,8,11,11,11,11,7,11,3,11,11,11,2,4,8,3
2298,7,2,11,7,11,2,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7,3,4,3,11,2,2,11,3,3,3,3,2,3,8,11,11,11,11,7,11,3,11,11,11,2,4,8
2299,3,7,2,11,7,11,2,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7,3,4,3,11,2,2,11,3,3,3,3,2,3,8,11,11,11,11,7,11,3,11,11,11,2,4
2300,2,3,7,2,11,7,11,2,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7,3,4,3,11,2,2,11,3,3,3,3,2,3,8,11,11,11,11,7,11,3,11,11,11,2
2301,8,2,3,7,2,11,7,11,2,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7,3,4,3,11,2,2,11,3,3,3,3,2,3,8,11,11,11,11,7,11,3,11,11,11
2302,11,8,2,3,7,2,11,7,11,2,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7,3,4,3,11,2,2,11,3,3,3,3,2,3,8,11,11,11,11,7,11,3,11,11
2303,4,11,8,2,3,7,2,11,7,11,2,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7,3,4,3,11,2,2,11,3,3,3,3,2,3,8,11,11,11,11,7,11,3,11
2304,2,4,11,8,2,3,7,2,11,7,11,2,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7,3,4,3,11,2,2,11,3,3,3,3,2,3,8,11,11,11,11,7,11,3
2305,7,2,4,11,8,2,3,7,2,11,7,11,2,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7,3,4,3,11,2,2,11,3,3,3,3,2,3,8,11,11,11,11,7,11
2306,7,7,2,4,11,8,2,3,7,2,11,7,11,2,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7,3,4,3,11,2,2,11,3,3,3,3,2,3,8,11,11,11,11,7
2307,4,7,7,2,4,11,8,2,3,7,2,11,7,11,2,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7,3,4,3,11,2,2,11,3,3,3,3,2,3,8,11,11,11,11
2308,2,4,7,7,2,4,11,8,2,3,7,2,11,7,11,2,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7,3,4,3,11,2,2,11,3,3,3,3,2,3,8,11,11,11
2309,7,2,4,7,7,2,4,11,8,2,3,7,2,11,7,11,2,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7,3,4,3,11,2,2,11,3,3,3,3,2,3,8,11,11
2310,7,7,2,4,7,7,2,4,11,8,2,3,7,2,11,7,11,2,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7,3,4,3,11,2,2,11,3,3,3,3,2,3,8,11
2311,11,7,7,2,4,7,7,2,4,11,8,2,3,7,2,11,7,11,2,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7,3,4,3,11,2,2,11,3,3,3,3,2,3,8
2312,2,11,7,7,2,4,7,7,2,4,11,8,2,3,7,2,11,7,11,2,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7,3,4,3,11,2,2,11,3,3,3,3,2,3
2313,2,2,11,7,7,2,4,7,7,2,4,11,8,2,3,7,2,11,7,11,2,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7,3,4,3,11,2,2,11,3,3,3,3,2
2314,11,2,2,11,7,7,2,4,7,7,2,4,11,8,2,3,7,2,11,7,11,2,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7,3,4,3,11,2,2,11,3,3,3,3
2315,11,11,2,2,11,7,7,2,4,7,7,2,4,11,8,2,3,7,2,11,7,11,2,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7,3,4,3,11,2,2,11,3,3,3
2316,3,11,11,2,2,11,7,7,2,4,7,7,2,4,11,8,2,3,7,2,11,7,11,2,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7,3,4,3,11,2,2,11,3,3
2317,3,3,11,11,2,2,11,7,7,2,4,7,7,2,4,11,8,2,3,7,2,11,7,11,2,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7,3,4,3,11,2,2,11,3
2318,4,3,3,11,11,2,2,11,7,7,2,4,7,7,2,4,11,8,2,3,7,2,11,7,11,2,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7,3,4,3,11,2,2,11
2319,11,4,3,3,11,11,2,2,11,7,7,2,4,7,7,2,4,11,8,2,3,7,2,11,7,11,2,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7,3,4,3,11,2,2
2320,2,11,4,3,3,11,11,2,2,11,7,7,2,4,7,7,2,4,11,8,2,3,7,2,11,7,11,2,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7,3,4,3,11,2
2321,2,2,11,4,3,3,11,11,2,2,11,7,7,2,4,7,7,2,4,11,8,2,3,7,2,11,7,11,2,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7,3,4,3,11
2322,4,2,2,11,4,3,3,11,11,2,2,11,7,7,2,4,7,7,2,4,11,8,2,3,7,2,11,7,11,2,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7,3,4,3
2323,4,4,2,2,11,4,3,3,11,11,2,2,11,7,7,2,4,7,7,2,4,11,8,2,3,7,2,11,7,11,2,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7,3,4
2324,11,4,4,2,2,11,4,3,3,11,11,2,2,11,7,7,2,4,7,7,2,4,11,8,2,3,7,2,11,7,11,2,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7,3
2325,2,11,4,4,2,2,11,4,3,3,11,11,2,2,11,7,7,2,4,7,7,2,4,11,8,2,3,7,2,11,7,11,2,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4,7
2326,2,2,11,4,4,2,2,11,4,3,3,11,11,2,2,11,7,7,2,4,7,7,2,4,11,8,2,3,7,2,11,7,11,2,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3,4
2327,11,2,2,11,4,4,2,2,11,4,3,3,11,11,2,2,11,7,7,2,4,7,7,2,4,11,8,2,3,7,2,11,7,11,2,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3,3
2328,7,11,2,2,11,4,4,2,2,11,4,3,3,11,11,2,2,11,7,7,2,4,7,7,2,4,11,8,2,3,7,2,11,7,11,2,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4,3
2329,4,7,11,2,2,11,4,4,2,2,11,4,3,3,11,11,2,2,11,7,7,2,4,7,7,2,4,11,8,2,3,7,2,11,7,11,2,3,3,2,11,11,7,8,7,11,8,2,4,11,8,2,3,7,7,11,11,2,3,11,8,2,2,11,7,11,3,11,11,3,7,3,11,2,2,3,3,11,3,7,4,2,8,2,3,2,3,4,7,3,11,2,8,11,3,4,2,7,8,7,11,7,11,4,3,2,8,4,2,11,11,3,11,3,11,3,3,3,3,3,4,3,11,8,8,11,3,11,4,4,3,7,3,4,11,7,3,11,3,3,4,2,3,3,11,11,2,2,4,11,3,4
